시도,시군구,계약종별,년도,월,전력 사용량 예측
서울특별시,강북구,가로등,2015,10,532764.83
서울특별시,강북구,심 야,2015,10,416665.14
서울특별시,금천구,산업용,2015,10,24245271.4
서울특별시,금천구,가로등,2015,10,701287.44
서울특별시,종로구,일반용,2015,11,90901922.11
서울특별시,중구,일반용,2015,11,145593195.45
서울특별시,용산구,가로등,2015,11,1374065.78
서울특별시,성동구,일반용,2015,11,52487189.03
서울특별시,성동구,산업용,2015,11,60762812.77
서울특별시,동대문구,농사용,2015,11,2591.92
서울특별시,도봉구,산업용,2015,11,6075468.16
서울특별시,도봉구,가로등,2015,11,709892.88
서울특별시,은평구,주택용,2015,11,49301090.65
서울특별시,은평구,산업용,2015,11,13510252.88
서울특별시,은평구,가로등,2015,11,1022764.41
서울특별시,은평구,심 야,2015,11,1312935.56
서울특별시,서대문구,일반용,2015,11,44638609.71
서울특별시,서대문구,가로등,2015,11,868079.31
서울특별시,서대문구,심 야,2015,11,637881.38
서울특별시,마포구,가로등,2015,11,1343148.53
서울특별시,마포구,심 야,2015,11,1123730.43
서울특별시,강서구,산업용,2015,11,22156950.21
서울특별시,강서구,심 야,2015,11,979665.42
서울특별시,구로구,산업용,2015,11,30111645.18
서울특별시,구로구,심 야,2015,11,576218.04
서울특별시,영등포구,산업용,2015,11,18187137.13
서울특별시,영등포구,심 야,2015,11,2169891.97
서울특별시,동작구,주택용,2015,11,41044170.77
서울특별시,관악구,주택용,2015,11,53020531.63
서울특별시,관악구,교육용,2015,11,13838054.28
서울특별시,강남구,교육용,2015,11,3240157.8
서울특별시,강남구,심 야,2015,11,1858915.51
서울특별시,강동구,주택용,2015,11,47028686.27
서울특별시,강동구,가로등,2015,11,1088000.82
서울특별시,송파구,가로등,2015,11,1708806.7
서울특별시,송파구,심 야,2015,11,1182837.32
서울특별시,중랑구,일반용,2015,11,34016539.67
서울특별시,중랑구,심 야,2015,11,989250.02
서울특별시,노원구,농사용,2015,11,9492.55
서울특별시,노원구,심 야,2015,11,573344.98
서울특별시,서초구,산업용,2015,11,51097018.06
서울특별시,서초구,가로등,2015,11,2171295.92
서울특별시,양천구,교육용,2015,11,2701693.14
서울특별시,양천구,산업용,2015,11,4664405.74
서울특별시,광진구,교육용,2015,11,5499718.16
서울특별시,광진구,산업용,2015,11,31557450.38
서울특별시,광진구,농사용,2015,11,15459.89
서울특별시,강북구,주택용,2015,11,37456004.44
서울특별시,강북구,일반용,2015,11,30569968.74
서울특별시,강북구,농사용,2015,11,9176.91
서울특별시,강북구,가로등,2015,11,584085.16
서울특별시,금천구,농사용,2015,11,20520.32
서울특별시,금천구,가로등,2015,11,792549.19
서울특별시,종로구,농사용,2015,12,3698.04
서울특별시,용산구,산업용,2015,12,8878436.37
서울특별시,용산구,농사용,2015,12,691.57
서울특별시,성북구,가로등,2015,12,1428420.96
서울특별시,도봉구,농사용,2015,12,22650.45
서울특별시,은평구,주택용,2015,12,51482757.27
서울특별시,은평구,심 야,2015,12,1240728.26
서울특별시,서대문구,산업용,2015,12,2771371.56
서울특별시,서대문구,심 야,2015,12,897660.62
서울특별시,마포구,가로등,2015,12,1457472.25
서울특별시,강서구,교육용,2015,12,4435229.36
서울특별시,구로구,일반용,2015,12,74439455.93
서울특별시,구로구,교육용,2015,12,3811427.95
서울특별시,구로구,산업용,2015,12,31481902.12
서울특별시,구로구,농사용,2015,12,22629.35
서울특별시,영등포구,산업용,2015,12,19620910.15
서울특별시,영등포구,농사용,2015,12,4286.38
서울특별시,동작구,주택용,2015,12,41666561.5
서울특별시,동작구,산업용,2015,12,4921091.2
서울특별시,동작구,농사용,2015,12,4587.32
서울특별시,동작구,가로등,2015,12,1107335.03
서울특별시,관악구,일반용,2015,12,62950208.88
서울특별시,강남구,교육용,2015,12,4551997.64
서울특별시,강남구,농사용,2015,12,95507.9
서울특별시,강동구,농사용,2015,12,193988.96
서울특별시,송파구,교육용,2015,12,6152669.04
서울특별시,중랑구,교육용,2015,12,3082095.16
서울특별시,중랑구,농사용,2015,12,25182.83
서울특별시,서초구,주택용,2015,12,56087633.57
서울특별시,서초구,교육용,2015,12,5495735.38
서울특별시,광진구,농사용,2015,12,19962.36
서울특별시,광진구,가로등,2015,12,1058269.45
서울특별시,강북구,주택용,2015,12,32709449.8
서울특별시,강북구,일반용,2015,12,33846214.83
서울특별시,금천구,주택용,2015,12,25392033.86
서울특별시,금천구,산업용,2015,12,26621370.91
서울특별시,금천구,심 야,2015,12,725499.91
부산광역시,중구,주택용,2015,1,5849896.15
부산광역시,중구,산업용,2015,1,967191.83
부산광역시,서구,주택용,2015,1,13668895.61
부산광역시,서구,교육용,2015,1,1842322.12
부산광역시,영도구,주택용,2015,1,15214026.54
부산광역시,영도구,일반용,2015,1,13162852.7
부산광역시,영도구,교육용,2015,1,2816563.22
부산광역시,영도구,심 야,2015,1,2687971.7
부산광역시,부산진구,주택용,2015,1,47248208.04
부산광역시,부산진구,일반용,2015,1,73943354.85
부산광역시,부산진구,산업용,2015,1,18097389.21
부산광역시,동래구,산업용,2015,1,6897516.79
부산광역시,남구,교육용,2015,1,6202960.78
부산광역시,남구,산업용,2015,1,42766565.41
부산광역시,남구,가로등,2015,1,1113594.17
부산광역시,북구,일반용,2015,1,31082436.63
부산광역시,북구,산업용,2015,1,8653842.32
부산광역시,북구,가로등,2015,1,822050.54
부산광역시,해운대구,일반용,2015,1,74439904.88
부산광역시,해운대구,교육용,2015,1,3163892.94
부산광역시,해운대구,가로등,2015,1,1806297.62
부산광역시,해운대구,심 야,2015,1,3138163.62
부산광역시,사하구,교육용,2015,1,3870820.32
부산광역시,사하구,가로등,2015,1,1080959.13
부산광역시,금정구,주택용,2015,1,29859348.75
부산광역시,강서구,주택용,2015,1,9309600.32
부산광역시,강서구,일반용,2015,1,29787847.88
부산광역시,강서구,산업용,2015,1,240474668.46
부산광역시,연제구,교육용,2015,1,1414069.19
부산광역시,수영구,일반용,2015,1,26438733.16
부산광역시,수영구,교육용,2015,1,760351.95
부산광역시,수영구,산업용,2015,1,1289962.21
부산광역시,수영구,심 야,2015,1,2729121.23
부산광역시,사상구,산업용,2015,1,89760038.21
부산광역시,사상구,가로등,2015,1,1024708.8
부산광역시,기장군,일반용,2015,1,29795887.6
부산광역시,서구,주택용,2015,2,13681919.68
부산광역시,서구,산업용,2015,2,12013231.08
부산광역시,서구,심 야,2015,2,2807685.83
부산광역시,동구,일반용,2015,2,26599543.13
부산광역시,영도구,일반용,2015,2,12962395.12
부산광역시,영도구,심 야,2015,2,2512436.67
부산광역시,부산진구,일반용,2015,2,72953928.84
부산광역시,부산진구,산업용,2015,2,18065274.73
부산광역시,부산진구,농사용,2015,2,87344.55
부산광역시,동래구,일반용,2015,2,38562316.79
부산광역시,동래구,교육용,2015,2,1830580.67
부산광역시,동래구,농사용,2015,2,28777.05
부산광역시,동래구,가로등,2015,2,807723.0
부산광역시,남구,산업용,2015,2,43131400.52
부산광역시,남구,가로등,2015,2,1093230.39
부산광역시,북구,산업용,2015,2,7979240.4
부산광역시,북구,가로등,2015,2,789601.38
부산광역시,북구,심 야,2015,2,3068420.6
부산광역시,해운대구,교육용,2015,2,3054588.83
부산광역시,해운대구,산업용,2015,2,21746252.35
부산광역시,사하구,교육용,2015,2,3822074.37
부산광역시,사하구,산업용,2015,2,158772689.99
부산광역시,사하구,심 야,2015,2,3606037.95
부산광역시,금정구,산업용,2015,2,22737940.81
부산광역시,금정구,가로등,2015,2,985726.83
부산광역시,금정구,심 야,2015,2,4671300.98
부산광역시,강서구,주택용,2015,2,9145556.47
부산광역시,강서구,교육용,2015,2,903342.76
부산광역시,강서구,산업용,2015,2,241712773.18
부산광역시,강서구,농사용,2015,2,7840143.49
부산광역시,연제구,주택용,2015,2,25063459.42
부산광역시,연제구,교육용,2015,2,1576584.87
부산광역시,연제구,가로등,2015,2,619464.87
부산광역시,연제구,심 야,2015,2,2504955.98
부산광역시,수영구,산업용,2015,2,1322895.7
부산광역시,수영구,농사용,2015,2,45957.77
부산광역시,수영구,가로등,2015,2,566760.8
부산광역시,사상구,일반용,2015,2,37938267.59
부산광역시,사상구,교육용,2015,2,4316469.85
부산광역시,사상구,심 야,2015,2,3242002.1
부산광역시,기장군,주택용,2015,2,9561412.08
부산광역시,기장군,일반용,2015,2,28288585.75
부산광역시,기장군,산업용,2015,2,49720641.0
부산광역시,기장군,가로등,2015,2,1484731.43
부산광역시,중구,주택용,2015,3,5408136.03
부산광역시,중구,심 야,2015,3,1827320.18
부산광역시,서구,일반용,2015,3,17375187.88
부산광역시,서구,산업용,2015,3,11640031.01
부산광역시,서구,농사용,2015,3,250124.17
부산광역시,서구,심 야,2015,3,2737999.56
부산광역시,동구,교육용,2015,3,601773.31
부산광역시,동구,가로등,2015,3,554472.9
부산광역시,영도구,주택용,2015,3,14281258.97
부산광역시,영도구,농사용,2015,3,3237.65
부산광역시,영도구,가로등,2015,3,530663.04
부산광역시,부산진구,교육용,2015,3,4800631.29
부산광역시,부산진구,농사용,2015,3,88701.09
부산광역시,부산진구,심 야,2015,3,5246161.14
부산광역시,동래구,일반용,2015,3,33331427.6
부산광역시,동래구,산업용,2015,3,6908232.54
부산광역시,동래구,농사용,2015,3,18341.44
부산광역시,남구,산업용,2015,3,42747155.71
부산광역시,남구,심 야,2015,3,2941328.21
부산광역시,북구,일반용,2015,3,26803473.37
부산광역시,북구,교육용,2015,3,2115702.86
부산광역시,해운대구,농사용,2015,3,158469.26
부산광역시,해운대구,가로등,2015,3,1744688.4
부산광역시,해운대구,심 야,2015,3,3087870.94
부산광역시,금정구,일반용,2015,3,29243961.41
부산광역시,금정구,산업용,2015,3,22202465.22
부산광역시,금정구,농사용,2015,3,424289.69
부산광역시,강서구,일반용,2015,3,22682782.87
부산광역시,강서구,농사용,2015,3,5721761.8
부산광역시,연제구,교육용,2015,3,1294755.25
부산광역시,연제구,산업용,2015,3,5910755.1
부산광역시,수영구,산업용,2015,3,1150896.92
부산광역시,기장군,주택용,2015,3,8853382.14
부산광역시,서구,산업용,2015,4,12118703.57
부산광역시,서구,가로등,2015,4,479376.22
부산광역시,서구,심 야,2015,4,2244855.75
부산광역시,동구,교육용,2015,4,527252.38
부산광역시,동구,산업용,2015,4,6139886.4
부산광역시,동구,농사용,2015,4,4424.2
부산광역시,영도구,주택용,2015,4,14103072.46
부산광역시,영도구,산업용,2015,4,9172677.48
부산광역시,부산진구,가로등,2015,4,1373131.59
부산광역시,동래구,농사용,2015,4,19626.22
부산광역시,동래구,가로등,2015,4,704723.35
부산광역시,남구,가로등,2015,4,1036301.19
부산광역시,사하구,교육용,2015,4,3433720.06
부산광역시,금정구,주택용,2015,4,27647647.23
부산광역시,금정구,일반용,2015,4,29813405.96
부산광역시,금정구,교육용,2015,4,5635582.87
부산광역시,금정구,농사용,2015,4,298798.69
부산광역시,금정구,가로등,2015,4,883065.52
부산광역시,강서구,농사용,2015,4,4275070.64
부산광역시,강서구,심 야,2015,4,3304087.34
부산광역시,연제구,교육용,2015,4,1216231.25
부산광역시,연제구,심 야,2015,4,1893669.44
부산광역시,수영구,교육용,2015,4,560611.84
부산광역시,수영구,산업용,2015,4,1167047.8
부산광역시,사상구,산업용,2015,4,82165839.01
부산광역시,사상구,가로등,2015,4,852244.53
부산광역시,사상구,심 야,2015,4,2283086.16
부산광역시,기장군,교육용,2015,4,958148.99
부산광역시,기장군,산업용,2015,4,49230066.69
부산광역시,중구,가로등,2015,5,363157.55
부산광역시,서구,농사용,2015,5,263111.5
부산광역시,서구,가로등,2015,5,432847.83
부산광역시,서구,심 야,2015,5,1500377.05
부산광역시,동구,농사용,2015,5,3028.56
부산광역시,영도구,일반용,2015,5,10611935.16
부산광역시,영도구,농사용,2015,5,2707.94
부산광역시,부산진구,주택용,2015,5,41063244.44
부산광역시,동래구,주택용,2015,5,27570966.58
부산광역시,동래구,심 야,2015,5,1518439.07
부산광역시,남구,주택용,2015,5,29632704.11
부산광역시,남구,일반용,2015,5,29854451.27
부산광역시,남구,농사용,2015,5,34999.14
부산광역시,북구,주택용,2015,5,30323520.13
부산광역시,북구,산업용,2015,5,8567844.33
부산광역시,해운대구,주택용,2015,5,50457964.52
부산광역시,해운대구,일반용,2015,5,66940502.43
부산광역시,해운대구,산업용,2015,5,21445741.8
부산광역시,사하구,교육용,2015,5,2862439.87
부산광역시,사하구,산업용,2015,5,158942036.62
부산광역시,금정구,교육용,2015,5,5192859.63
부산광역시,강서구,농사용,2015,5,3886171.22
부산광역시,강서구,심 야,2015,5,1312079.55
부산광역시,연제구,교육용,2015,5,1090846.98
부산광역시,연제구,농사용,2015,5,4973.18
부산광역시,연제구,가로등,2015,5,469656.34
부산광역시,수영구,주택용,2015,5,19374659.81
부산광역시,수영구,심 야,2015,5,1083547.36
부산광역시,사상구,일반용,2015,5,29910715.98
부산광역시,사상구,농사용,2015,5,189318.28
부산광역시,기장군,산업용,2015,5,48991985.53
부산광역시,기장군,농사용,2015,5,2319376.25
부산광역시,기장군,심 야,2015,5,1799838.0
부산광역시,중구,일반용,2015,6,25448699.1
부산광역시,중구,교육용,2015,6,433410.41
부산광역시,서구,산업용,2015,6,13833888.71
부산광역시,동구,주택용,2015,6,9457007.76
부산광역시,동구,농사용,2015,6,2578.6
부산광역시,영도구,산업용,2015,6,9101094.21
부산광역시,부산진구,주택용,2015,6,42481342.71
부산광역시,부산진구,교육용,2015,6,4006216.13
부산광역시,부산진구,농사용,2015,6,86691.19
